"","prob","word","source","log_spanish"
"120",0.000668618331173866,"mismo","spanish",-7.31029716710335
"121",0.000858222696716744,"cerca","spanish",-7.06064693887152
"122",0.00101721502252253,"gusta","spanish",-6.89068675602111
"123",0.00947019522141078,"alemán","spanish",-4.65960575727532
"124",0.00132708845531014,"salir","spanish",-6.624767867745
"125",0.00220646785661353,"dicen","spanish",-6.11636229695039
"126",0.0124747127871631,"aprender","spanish",-4.38405166068269
"127",0.00265800625210278,"esos","spanish",-5.93017896651071
"128",0.000621937105970612,"está","spanish",-7.38267158614052
"129",0.00276585821039107,"murales","spanish",-5.89040430866193
"130",0.00421622973623672,"interior","spanish",-5.46881397771044
"131",0.00113993126742264,"idioma","spanish",-6.77678731012788
"132",0.000244697816653248,"japonés","spanish",-8.31548651010042
"133",0.000475043110709071,"soda","spanish",-7.6521049986605
"134",0.00099599653286266,"tránsito","spanish",-6.91176678144732
"135",0.000504349073952301,"código","spanish",-7.59224192258626
"136",0.000968849401457251,"conoces","spanish",-6.93940137460468
"137",0.000892118381297171,"color","spanish",-7.02191171973134
"138",0.00160280406697804,"hadas","spanish",-6.43600064178472
"139",0.000763109194852361,"estoy","spanish",-7.17810942439996
"140",0.00309869519811475,"cansado","spanish",-5.77677415992987
"141",0.000118772202047081,"fútbol","spanish",-9.03830316791823
"142",0.00146271892072089,"niveles","spanish",-6.52745830067879
"143",0.000268566816911981,"banda","spanish",-8.22241082241543
"144",0.00639271858141671,"amarillo","spanish",-5.05259565796674
"145",0.00199058742077154,"poder","spanish",-6.21932549748729
"146",0.00320564093630231,"internet","spanish",-5.74284322847734
"147",0.000421104419176356,"medio","spanish",-7.77262972848823
"148",0.00049080909016732,"calle","spanish",-7.61945532417572
"149",0.00155556942459781,"favorito","spanish",-6.46591361092997
"150",0.00145663555578329,"chicas","spanish",-6.53162591635667
"151",0.00296353651030347,"quedar","spanish",-5.82137195681785
"152",0.00138974585482854,"ventas","spanish",-6.57863438680934
"153",0.00208539218169878,"gustan","spanish",-6.17279834468132
"154",0.00255569096295202,"deberes","spanish",-5.96943265628992
"155",0.000992544203305114,"historia","spanish",-6.91523900905956
"156",0.000667977602038691,"viste","spanish",-7.31125591487197
"157",0.00876976854872654,"alguna","spanish",-4.73644486419755
"158",0.00967683498420086,"incitar","spanish",-4.63802039560024
"159",0.000459065245785454,"parque","spanish",-7.68631821032503
"160",0.000377565750341257,"puedo","spanish",-7.88176583135214
"161",0.000387190514488507,"pueda","spanish",-7.85659370056723
"162",0.00245252475477503,"cuando","spanish",-6.01063727288557
"163",0.000635855297732148,"sistema","spanish",-7.36053953979967
"164",0.000345537791978644,"tarde","spanish",-7.97040853729812
"165",0.00280993751713441,"negocios","spanish",-5.87459303177893
"166",0.000765593510329068,"llovió","spanish",-7.17485919444313
"167",0.00112035347051111,"viable","spanish",-6.79411104479528
"168",0.00127381628513948,"rápido","spanish",-6.66573793541767
"169",0.000644558074428738,"posible","spanish",-7.34694563191953
"170",0.00284583170571992,"semana","spanish",-5.86189991468208
"171",7.98753973074671e-06,"ganó","spanish",-11.7376277641576
"172",0.00443699196877731,"llena","spanish",-5.41777861664395
"173",8.01988049125442e-05,"habrá","spanish",-9.43100194454268
"174",0.00114334870486573,"nadie","spanish",-6.7737938620738
"175",0.00271648785036786,"desastre","spanish",-5.90841546451432
"176",0.00117663182927858,"dieta","spanish",-6.74509930398873
"177",5.67194263237029e-05,"según","spanish",-9.77739378997168
"178",0.00306873806361852,"revista","spanish",-5.78648885608489
"179",0.00100111099131771,"noches","spanish",-6.90664490435856
"180",0.000538803547952243,"autos","spanish",-7.52615952853467
"181",0.000871193050010125,"junta","spanish",-7.04564696386802
"182",0.000963159828987684,"firma","spanish",-6.94529119006464
"183",0.00344668758596938,"lograr","spanish",-5.67034162915819
"184",0.00722769284882918,"adelante","spanish",-4.92983540178303
"185",0.00128480686398781,"carla","spanish",-6.65714687232978
"186",0.000538803547952243,"gatos","spanish",-7.52615952853467
"187",0.000452236418874878,"porque","spanish",-7.70130546426719
"188",0.00643175705729465,"alérgico","spanish",-5.04650751876181
"189",0.00117215377795839,"perros","spanish",-6.74891238657247
"190",0.000500846271044382,"temblor","spanish",-7.59921134818852
"191",0.00120694293910469,"recuerde","spanish",-6.71966461295964
"192",0.00548273709684047,"empujar","spanish",-5.20615083248958
"193",0.00840824682214493,"adecuado","spanish",-4.77854229020742
"194",0.00504821442362182,"esperan","spanish",-5.28872067769966
"195",0.0130294473138518,"algo","spanish",-4.34054330518
"196",0.00146638286114694,"botas","spanish",-6.52495654921375
"197",0.00624275080088085,"caminar","spanish",-5.07633436026483
"198",0.00757780188191125,"algunos","spanish",-4.88253211057662
"199",0.00138654404670796,"razas","spanish",-6.58094092514188
"200",0.000152305406290584,"tengo","spanish",-8.78962280105311
"201",0.000236875585305095,"hijos","spanish",-8.34797551118564
"202",0.00454325144843609,"pidiendo","spanish",-5.39411234519239
"203",0.00128236828532873,"hacemos","spanish",-6.65904668769158
"204",0.000276812117850645,"lechuga","spanish",-8.19217155681685
"205",0.00163151144664294,"bonito","spanish",-6.41824842593164
"206",0.00357024784083997,"otra","spanish",-5.6351202623958
"207",0.00185340349027334,"cuándo","spanish",-6.29073160564019
"208",0,"baja","spanish",-Inf
"209",0.000236875585305095,"fríos","spanish",-8.34797551118564
"210",0,"diez","spanish",-Inf
"211",0.000995934629248415,"camión","spanish",-6.91182893581836
"212",0.00539126632793675,"cuarenta","spanish",-5.22297498140736
"213",0.00814240368721122,"cuesta","spanish",-4.81066984928897
"214",6.19838099429117e-05,"cinco","spanish",-9.68863733697258
"215",0.00226349763447918,"mandarín","spanish",-6.09084403616096
"216",0.00086573801856959,"doce","spanish",-7.05192821414269
"217",0.0033632250484739,"ciencia","spanish",-5.69485492949958
"218",0.000503538364020482,"vínculo","spanish",-7.59385065403011
"219",0.00129690542989296,"podrías","spanish",-6.64777429080664
"220",0.000722014294513127,"favor","spanish",-7.2334656207728
"221",0.00194259527501828,"comida","spanish",-6.24373042929681
"222",0.00267228627323042,"buena","spanish",-5.92482089086159
"223",0.000325516685827194,"gente","spanish",-8.03009683548759
"224",0.00452051701453615,"pecera","spanish",-5.39912890793238
"225",0.00183509090903522,"lleve","spanish",-6.30066125699419
"226",0.00304420296627935,"paraguas","spanish",-5.79451616371561
"227",0.00408508429018027,"llevar","spanish",-5.50041291681199
"228",0.0113540728437317,"alquilar","spanish",-4.47817875856529
"229",0.00232449998338249,"momento","spanish",-6.06425032398249
"230",0.0111892345547627,"apuestas","spanish",-4.49280316339811
"231",0.00309076900141835,"contado","spanish",-5.779335351262
"232",0.000871319542984262,"ésta","spanish",-7.04550177929389
"233",0.00190001139118443,"estas","spanish",-6.26589539746749
"234",0.00106649622370247,"pedir","spanish",-6.84337656089133
"235",0,"mayo","spanish",-Inf
"236",0.00153100645534884,"partido","spanish",-6.48182994588907
"237",0.00192600143413172,"comer","spanish",-6.2523092209898
"238",0.000791362697839404,"dulces","spanish",-7.14175416451931
"239",0.000799466467137466,"depósito","spanish",-7.13156596886197
"240",0.00722261443625032,"cuenta","spanish",-4.93053828133953
"241",0.00225323128247214,"nacidas","spanish",-6.09538996746467
"242",0.000264546826126523,"menos","spanish",-8.23749228593984
"243",0.00358542828746354,"hora","spanish",-5.63087734554908
"244",0.000591165811376735,"famoso","spanish",-7.43341401920284
"245",0.00463644723859674,"noticias","spanish",-5.37380688736456
"246",0.00252710916855389,"huracán","spanish",-5.98067925065686
"247",0.00507544894245085,"bernardo","spanish",-5.28334029640011
"248",0.000138053929338721,"tele","spanish",-8.88786615683692
"249",0.000614165158983545,"perdió","spanish",-7.39524667741552
"250",4.4954327614027e-05,"comí","spanish",-10.0098635255068
"251",0.00541737587637905,"receta","spanish",-5.21814373642139
"252",0.000270327387732412,"gordo","spanish",-8.2158767863504
"253",0.00184063753676356,"cercano","spanish",-6.29764328000263
"254",0.00128040843379026,"esas","spanish",-6.66057616305001
"255",0.00332490985620987,"programa","spanish",-5.70631271615615
"256",0.000258942052764731,"mundo","spanish",-8.25890625579614
"257",0.00408913666948981,"caracas","spanish",-5.49942141446296
"258",0.00205419390933917,"ciudad","spanish",-6.18787176621644
"259",0.00264186337844232,"violento","spanish",-5.9362707856338
"260",9.22521746680143e-05,"después","spanish",-9.29098470168448
"261",0.000288488185517882,"tarda","spanish",-8.15085642426581
"262",0.00439754566231722,"cuartos","spanish",-5.42670869770727
"263",0.00319464893721228,"ubicada","spanish",-5.74627807599656
"264",0.00101721502252253,"costa","spanish",-6.89068675602111
"265",0.00196300519007928,"cuánto","spanish",-6.23327871973854
"266",0.000800735654420406,"firme","spanish",-7.1299796848145
"267",0.00210700996102793,"este","spanish",-6.16248541658325
"268",0.000716050004161109,"cambia","spanish",-7.24176055522836
"269",0.00139419799515718,"extra","spanish",-6.57543594290097
"270",0.0044651901238536,"corea","spanish",-5.41144348462996
"271",0.000151626814576299,"ocho","spanish",-8.79408822324455
"272",0.00124652173394624,"cajas","spanish",-6.68739821917494
"273",0.00221991103933571,"toallas","spanish",-6.11028815627217
"274",2.66251324358224e-06,"fría","spanish",-12.8362400528257
"275",0.000113543230426236,"quién","spanish",-9.08332690874837
"276",0.00178365472917619,"tocar","spanish",-6.3290908010124
"277",0,"hobby","spanish",-Inf
"278",0.0012488793343185,"barrios","spanish",-6.68550866233879
"279",0.00348920511348592,"puerto","spanish",-5.65808132988814
"280",0.00296016994495355,"quedaron","spanish",-5.82250859845862
"281",0.00243065485703793,"islas","spanish",-6.01959456944221
"282",0.000325616423372743,"donde","spanish",-8.02979048477398
"283",0.000880946431455263,"fruta","spanish",-7.0345137381273
"284",0.00728968959924221,"alcohol","spanish",-4.9212943128472
"285",9.85246975662839e-06,"casa","spanish",-11.5277883974959
"286",0.00510012213286642,"prendido","spanish",-5.27849079191773
"287",0.00199773144199617,"persona","spanish",-6.2157430212054
"288",0.000395427891245628,"media","spanish",-7.83554211039933
"289",0.00335641878163024,"otro","spanish",-5.69688071221765
"290",0.00172510249258369,"llano","spanish",-6.36246881427333
"291",0.00127341207695287,"orleans","spanish",-6.66605530640491
"292",0.000741718898522647,"barrio","spanish",-7.20654022953741
"293",0.000474900833706089,"salió","spanish",-7.65240454687044
"294",0.00111523481043022,"idea","spanish",-6.7986903039274
"295",0.000674992453941563,"pijama","spanish",-7.30080904650007
"296",0.000233285176398952,"lisboa","spanish",-8.36324891975131
"297",0.00282154993212755,"últimos","spanish",-5.87046892369677
"298",0.00191337981270889,"llama","spanish",-6.25888406525726
"299",0.00335641878163024,"euro","spanish",-5.69688071221765
"300",0.00873367591351912,"abrigada","spanish",-4.74056893091371
"301",0.000521836070552399,"gorro","spanish",-7.55815706049022
"302",0.00139754855998465,"frutas","spanish",-6.57303560578583
"303",0.000416834427373356,"paso","spanish",-7.78282147167196
"304",0.00884542795135353,"agua","spanish",-4.72785456912042
"305",0.000213227614936043,"parís","spanish",-8.45315034809392
"306",0.00103746579151859,"martes","spanish",-6.87097427843328
"307",0.00157252652575262,"trabaja","spanish",-6.45507170100882
"308",0.00514690135834189,"amanecer","spanish",-5.2693604233792
"309",0.016477892459984,"arroz","spanish",-4.10573564738847
"310",0.00201256831361635,"oliva","spanish",-6.20834360459358
"311",0.000211994757133521,"pollo","spanish",-8.45894901410032
"312",0.00641787251033165,"aires","spanish",-5.04866860088385
"313",0.000228885942968963,"cambió","spanish",-8.38228674412364
"314",0.000364034810086377,"darte","spanish",-7.91826106279456
"315",0.00115761005171358,"buscas","spanish",-6.76139769944906
"316",0.00334126695047481,"blancas","spanish",-5.70140521743017
"317",0.00314343803112686,"picante","spanish",-5.76243816367192
"318",0.00086573801856959,"dice","spanish",-7.05192821414269
"319",0.000470143025517113,"opción","spanish",-7.66247359994207
"320",0.000342784100922393,"mucha","spanish",-7.97840975235593
"321",0.00120684225407628,"regresó","spanish",-6.71974803797091
"322",0.00107572551826464,"bajar","spanish",-6.83475994433428
"323",0.00147943625967252,"lentejas","spanish",-6.51609416939576
"324",0.00021059248069483,"destruyó","spanish",-8.4655856631049
"325",0.000475043110709071,"toda","spanish",-7.6521049986605
"326",0.000538803547952243,"datos","spanish",-7.52615952853467
"327",0.00112247843936712,"española","spanish",-6.7922161462231
"328",0.00487667489863417,"además","spanish",-5.32329166458802
"329",0.003066769211012,"piernas","spanish",-5.78713064578082
"330",3.91837267191998e-05,"base","spanish",-10.1472490320744
"331",0.00026921264819196,"podría","spanish",-8.22000897692908
"332",0.000275958118542445,"disco","spanish",-8.1952614481729
"333",0.00527994394916666,"aguilera","spanish",-5.24383979700845
"334",0.00410202963055118,"icono","spanish",-5.49627339591796
"335",0.00107572551826464,"dejar","spanish",-6.83475994433428
"336",0.000236875585305095,"niños","spanish",-8.34797551118564
"337",0.00297968186032725,"tienen","spanish",-5.81593874244334
"338",0.00102394225716027,"autor","spanish",-6.88409514344669
"339",0.0069863529698794,"planta","spanish",-4.96379660855473
"340",0.00241248911262732,"humano","spanish",-6.02709623766191
"341",0.010933679017309,"alegre","spanish",-4.51590743532317
"342",0.0011256518713225,"proyecto","spanish",-6.78939296996141
"343",0.0094968532472919,"visitar","spanish",-4.65679477237394
"344",0.00352838481979993,"ocupada","spanish",-5.64691507087893
"345",0.000833299398516091,"deseas","spanish",-7.09011755838594
"346",0.000347224380333543,"hecho","spanish",-7.9655393577887
"347",0.00312400355130876,"gustaría","spanish",-5.76863991022277
"348",0.00352883987737949,"primera","spanish",-5.64678610868778
"349",0.00203894535478205,"numero","spanish",-6.19532258775775
"350",0.0116551467678573,"alarmada","spanish",-4.45200741387896
"351",0.000402570616862865,"rato","spanish",-7.81764003087241
"352",0.00374483760596694,"charlas","spanish",-5.58737702584582
"353",0.00196738857462242,"recibas","spanish",-6.23104821225105
"354",0.000293148169600933,"nota","spanish",-8.1348323784728
"355",0.0051419789410915,"celular","spanish",-5.27031726561717
"356",0.00179840483282392,"karaoke","spanish",-6.32085521097763
"357",0.000228968357627226,"sushi","spanish",-8.38192674025758
"358",0.00587694033893649,"visitas","spanish",-5.13671900302192
"359",0.0045201184921211,"cuarto","spanish",-5.39921707041057
"360",0.0025039605102247,"cien","spanish",-5.98988159654568
"361",0.00638694485596067,"iniciar","spanish",-5.05349923823349
"362",0.000521251234998903,"facebook","spanish",-7.55927841555162
"363",0.00086573801856959,"hace","spanish",-7.05192821414269
"364",0.00374939846896459,"pero","spanish",-5.58615986014271
"365",0.00733346031494039,"cierta","spanish",-4.91530779876816
"366",0.00208193945044958,"música","spanish",-6.1744553916092
"367",0.000989288157949002,"gratuito","spanish",-6.91852490583814
"368",0.00170947327985335,"cuerpo","spanish",-6.37156997939412
"369",0.0013513938612775,"descanso","spanish",-6.60661872934764
"370",0.000629619376680996,"tibia","spanish",-7.37039508515773
"371",0.00126828321694867,"crezca","spanish",-6.67009109069257
"372",0.00024509590032216,"fémur","spanish",-8.31386099412187
"373",0.000944252588235652,"sastre","spanish",-6.96511685532632
"374",0.000510344907345569,"estás","spanish",-7.58042377191332
"375",0.00160972434634587,"quesos","spanish",-6.43169232809423
"376",0.00248649415396281,"públicos","spanish",-5.99688153092312
"377",0.00200096543215197,"familia","spanish",-6.21412549881613
"378",0.000325616423372743,"mande","spanish",-8.02979048477398
"379",0.00365637440687155,"hablar","spanish",-5.61128322175195
"380",0.00135663493132781,"cerveza","spanish",-6.60274796061101
"381",0.000236875585305095,"hoyos","spanish",-8.34797551118564
"382",0.00157884416412226,"sola","spanish",-6.45106224134523
"383",0.000563487931215987,"nunca","spanish",-7.4813646422542
"384",4.36618722578961e-05,"país","spanish",-10.0390353250799
"385",0.00246691606583244,"mujeres","spanish",-6.00478646478126
"386",0.00157884416412226,"hola","spanish",-6.45106224134523
"387",0.000211994757133521,"pablo","spanish",-8.45894901410032
"388",0.000416834427373356,"beso","spanish",-7.78282147167196
"389",0.00129369126758016,"estamos","spanish",-6.65025569902056
"390",0.00136709713043708,"zapatos","spanish",-6.59506567004317
"391",0.0018287397906618,"pasado","spanish",-6.30412818833217
"392",4.66992105369138e-05,"cuál","spanish",-9.97178329842345
"393",9.21424617463293e-05,"punto","spanish",-9.29217468135813
"394",0.000974645485603309,"terror","spanish",-6.933436757596
"395",0.0114252205570772,"acuerdo","spanish",-4.47193203761121
"396",0.00278826222896253,"unos","spanish",-5.88233673420755
"397",0.00171708695590859,"meses","spanish",-6.36712605425564
"398",0.00802745006169481,"antojo","spanish",-4.82488835292375
"399",0.00148248648781277,"precio","spanish",-6.51403454159412
"400",0.00998338503521837,"anotar","spanish",-4.60683306428233
"401",0.0011016300402089,"puedes","spanish",-6.81096434130572
"402",0.000305300488189561,"simple","spanish",-8.09421405917604
"403",0.000758697353008003,"teatro","spanish",-7.18390760447831
"404",0.00186618565872694,"precios","spanish",-6.28385868593992
"405",0.000670668934763998,"están","spanish",-7.3072349335636
"406",0.00968236651696294,"algún","spanish",-4.6374489326799
"407",0.000993659989535472,"premio","spanish",-6.91411547266612
"408",0.00125794847232651,"usado","spanish",-6.6782730815376
"409",0.00386857392372273,"llevarlo","spanish",-5.55486933501356
"410",0.00128240526706962,"taller","spanish",-6.65901784948022
"411",2.45718519860646e-05,"café","spanish",-10.6139089983636
"412",0.00113352296733002,"playa","spanish",-6.78242482591053
"413",0.00194401214096041,"conviene","spanish",-6.24300132761339
"414",0.000248687248049897,"diseño","spanish",-8.29931448289693
"415",0.0096551610788713,"acción","spanish",-4.64026267977409
"416",0.00576525453904419,"visita","spanish",-5.15590597375633
"417",0.00196587040658566,"veracruz","spanish",-6.2318201767311
"418",0.00170091571222793,"hotel","spanish",-6.37658851869037
"419",0.00153436415495122,"usados","spanish",-6.4796392150626
"420",0.0025039605102247,"buen","spanish",-5.98988159654568
"421",0.00350247941184433,"caliente","spanish",-5.65428415790191
"422",0.0118941895560777,"antes","spanish",-4.43170527070705
"423",0.00141478409320953,"duele","spanish",-6.56077834383332
"424",0.00174049432109564,"cines","spanish",-6.35358611351865
"425",0.000448500087533792,"subió","spanish",-7.70960168129534
"426",0.00155002095376875,"pueden","spanish",-6.46948682958187
"427",0.00101721502252253,"hasta","spanish",-6.89068675602111
"428",0.000318591309835286,"noche","spanish",-8.05160143695798
"429",0.00909302085787192,"aburrido","spanish",-4.70024809840266
"430",0.0022666179106157,"cuántos","spanish",-6.08946646572201
"431",0.000630882311794654,"dormir","spanish",-7.36839122344487
"432",0.00403640780955867,"encanta","spanish",-5.51240013859263
"433",0.00326440799105251,"llegue","spanish",-5.72467685243305
"434",0.00200881048648344,"paraíso","spanish",-6.210212529862
"435",0.000702303237201726,"pizzas","spanish",-7.26114528538129
"436",0.00672631580740241,"tierra","spanish",-5.00172771353968
"437",0.000805784881356848,"muchos","spanish",-7.12369374766047
"438",0.000494772310139602,"cabeza","spanish",-7.61141288073457
"439",0.00312567426044945,"cercanos","spanish",-5.76810525572351
"440",0.000698573757904474,"gabriel","spanish",-7.26646979013265
"441",0.000404211054131992,"doctor","spanish",-7.81357340519456
"442",0.00351569457699932,"intenso","spanish",-5.65051816954231
"443",0.00240167383444486,"fueron","spanish",-6.03158935370154
"444",0.000705264894892495,"azul","spanish",-7.25693708828748
"445",0.000722014294513127,"mejor","spanish",-7.2334656207728
"446",0.00182282830880783,"tejado","spanish",-6.30736596829804
"447",0.0010226681770324,"tardes","spanish",-6.88534020725676
"448",0.00594961794267078,"llegar","spanish",-5.12442827280207
"449",0.000892118381297171,"dolor","spanish",-7.02191171973134
"450",0.00447372615749182,"tarea","spanish",-5.40953362532169
"451",0.00334262189022343,"tienda","spanish",-5.7009997828697
"452",0.000429022112015865,"regalo","spanish",-7.75400209720404
"453",0.00134479150225047,"clásica","spanish",-6.61151629485885
"454",0.0011060930627012,"francés","spanish",-6.80692123593072
"455",0.0139136016372363,"arte","spanish",-4.27488838224585
"456",0.00393559294954389,"horas","spanish",-5.53769372243075
"457",0.00211243112914165,"serio","spanish",-6.15991580085414
"458",0.00101194135505481,"clásico","spanish",-6.89588465934659
"459",0.0011435725431999,"juan","spanish",-6.77359810689852
"460",0.00167030816531016,"famosas","spanish",-6.39474713945122
"461",0.00150282703534295,"gran","spanish",-6.50040725444561
"462",0.00477740510038982,"cueste","spanish",-5.34385774591112
"463",0.00169358329053963,"tarjeta","spanish",-6.38090870443011
"464",0.00185809747767132,"tomes","spanish",-6.28820217620385
"465",0.00408204153711965,"flores","spanish",-5.50115803896775
"466",0.00242116701740798,"cartera","spanish",-6.02350561645487
"467",0.00184393167633141,"clases","spanish",-6.29585520641519
"468",0.00899443525764216,"andar","spanish",-4.71114919758153
"469",0.00128040843379026,"usas","spanish",-6.66057616305001
"470",0.000170290251024423,"jabón","spanish",-8.67800621782724
